pattern1
occurrence1
54.0000000000,  41.0000000000
54.0000000000,  80.0000000000
54.0000000000,  92.0000000000
54.7500000000,  78.0000000000
54.7500000000,  90.0000000000
55.0000000000,  60.0000000000
55.0000000000,  63.0000000000
55.0000000000,  69.0000000000
55.0000000000,  72.0000000000
55.0000000000,  78.0000000000
55.0000000000,  90.0000000000
56.0000000000,  53.0000000000
56.0000000000,  60.0000000000
56.0000000000,  63.0000000000
56.0000000000,  69.0000000000
57.0000000000,  46.0000000000
57.0000000000,  70.0000000000
58.0000000000,  53.0000000000
58.0000000000,  61.0000000000
occurrence2
12.0000000000,  41.0000000000
12.0000000000,  73.0000000000
13.0000000000,  53.0000000000
13.0000000000,  63.0000000000
13.5000000000,  69.0000000000
14.0000000000,  53.0000000000
14.0000000000,  63.0000000000
14.0000000000,  73.0000000000
14.5000000000,  69.0000000000
15.0000000000,  46.0000000000
15.0000000000,  69.0000000000
15.7500000000,  70.0000000000
16.0000000000,  53.0000000000
16.0000000000,  61.0000000000
16.0000000000,  70.0000000000
17.0000000000,  51.0000000000
17.0000000000,  55.0000000000
17.0000000000,  61.0000000000
17.0000000000,  70.0000000000
18.0000000000,  44.0000000000
18.0000000000,  77.0000000000
19.0000000000,  56.0000000000
19.0000000000,  66.0000000000
19.5000000000,  72.0000000000
20.0000000000,  56.0000000000
20.0000000000,  66.0000000000
20.0000000000,  77.0000000000
20.5000000000,  72.0000000000
21.0000000000,  49.0000000000
21.0000000000,  72.0000000000
21.7500000000,  73.0000000000
22.0000000000,  56.0000000000
22.0000000000,  65.0000000000
22.0000000000,  73.0000000000
23.0000000000,  55.0000000000
23.0000000000,  58.0000000000
23.0000000000,  65.0000000000
23.0000000000,  73.0000000000
24.0000000000,  48.0000000000
24.0000000000,  80.0000000000
25.0000000000,  60.0000000000
25.0000000000,  65.0000000000
25.0000000000,  70.0000000000
25.5000000000,  76.0000000000
26.0000000000,  60.0000000000
26.0000000000,  67.0000000000
26.0000000000,  70.0000000000
26.0000000000,  80.0000000000
26.5000000000,  76.0000000000
27.0000000000,  53.0000000000
27.0000000000,  76.0000000000
27.7500000000,  77.0000000000
28.0000000000,  60.0000000000
28.0000000000,  68.0000000000
28.0000000000,  77.0000000000
29.0000000000,  60.0000000000
29.0000000000,  68.0000000000
29.0000000000,  77.0000000000
29.0000000000,  89.0000000000
30.0000000000,  41.0000000000
30.0000000000,  81.0000000000
30.7500000000,  78.0000000000
30.7500000000,  90.0000000000
31.0000000000,  60.0000000000
31.0000000000,  63.0000000000
31.0000000000,  69.0000000000
31.0000000000,  78.0000000000
31.0000000000,  90.0000000000
32.0000000000,  63.0000000000
32.0000000000,  69.0000000000
32.0000000000,  72.0000000000
33.0000000000,  46.0000000000
33.0000000000,  72.0000000000
33.0000000000,  84.0000000000
34.0000000000,  53.0000000000
34.0000000000,  61.0000000000
34.5000000000,  70.0000000000
34.5000000000,  82.0000000000
occurrence3
107.8750000000,  73.0000000000
108.0000000000,  41.0000000000
108.0000000000,  63.0000000000
109.0000000000,  53.0000000000
109.0000000000,  60.0000000000
109.5000000000,  66.0000000000
109.5000000000,  69.0000000000
110.0000000000,  53.0000000000
110.0000000000,  60.0000000000
110.0000000000,  65.0000000000
110.0000000000,  73.0000000000
110.5000000000,  63.0000000000
110.5000000000,  69.0000000000
111.0000000000,  46.0000000000
111.0000000000,  63.0000000000
111.0000000000,  69.0000000000
111.7500000000,  61.0000000000
111.7500000000,  70.0000000000
112.0000000000,  53.0000000000
112.0000000000,  58.0000000000
112.0000000000,  61.0000000000
112.0000000000,  70.0000000000
113.0000000000,  51.0000000000
113.0000000000,  61.0000000000
113.0000000000,  67.0000000000
113.0000000000,  70.0000000000
114.0000000000,  44.0000000000
114.0000000000,  68.0000000000
114.0000000000,  77.0000000000
115.0000000000,  56.0000000000
115.0000000000,  66.0000000000
115.5000000000,  69.0000000000
115.5000000000,  72.0000000000
116.0000000000,  56.0000000000
116.0000000000,  66.0000000000
116.0000000000,  68.0000000000
116.0000000000,  77.0000000000
116.5000000000,  66.0000000000
116.5000000000,  72.0000000000
117.0000000000,  49.0000000000
117.0000000000,  66.0000000000
117.0000000000,  72.0000000000
117.7500000000,  65.0000000000
117.7500000000,  73.0000000000
118.0000000000,  56.0000000000
118.0000000000,  61.0000000000
118.0000000000,  65.0000000000
118.0000000000,  73.0000000000
119.0000000000,  55.0000000000
119.0000000000,  65.0000000000
119.0000000000,  71.0000000000
119.0000000000,  73.0000000000
120.0000000000,  48.0000000000
120.0000000000,  72.0000000000
120.0000000000,  80.0000000000
121.0000000000,  60.0000000000
121.0000000000,  70.0000000000
121.5000000000,  73.0000000000
121.5000000000,  76.0000000000
122.0000000000,  60.0000000000
122.0000000000,  70.0000000000
122.0000000000,  72.0000000000
122.0000000000,  80.0000000000
122.5000000000,  70.0000000000
122.5000000000,  76.0000000000
123.0000000000,  53.0000000000
123.0000000000,  70.0000000000
123.0000000000,  76.0000000000
123.7500000000,  69.0000000000
123.7500000000,  77.0000000000
124.0000000000,  60.0000000000
124.0000000000,  65.0000000000
124.0000000000,  69.0000000000
124.0000000000,  77.0000000000
125.0000000000,  60.0000000000
125.0000000000,  69.0000000000
125.0000000000,  77.0000000000
125.0000000000,  89.0000000000
126.0000000000,  41.0000000000
126.7500000000,  78.0000000000
126.7500000000,  90.0000000000
127.0000000000,  60.0000000000
127.0000000000,  63.0000000000
127.0000000000,  69.0000000000
127.0000000000,  78.0000000000
127.0000000000,  90.0000000000
128.0000000000,  63.0000000000
128.0000000000,  69.0000000000
128.0000000000,  72.0000000000
129.0000000000,  46.0000000000
129.0000000000,  72.0000000000
130.0000000000,  53.0000000000
130.0000000000,  61.0000000000
130.5000000000,  70.0000000000
occurrence4
132.0000000000,  46.0000000000
132.0000000000,  65.0000000000
132.0000000000,  73.0000000000
132.5000000000,  66.0000000000
133.0000000000,  53.0000000000
133.0000000000,  60.0000000000
133.0000000000,  63.0000000000
133.0000000000,  65.0000000000
133.5000000000,  66.0000000000
133.5000000000,  69.0000000000
134.0000000000,  53.0000000000
134.0000000000,  60.0000000000
134.0000000000,  63.0000000000
134.0000000000,  65.0000000000
134.0000000000,  73.0000000000
134.5000000000,  63.0000000000
134.5000000000,  69.0000000000
135.0000000000,  46.0000000000
135.0000000000,  63.0000000000
135.0000000000,  69.0000000000
135.7500000000,  61.0000000000
135.7500000000,  70.0000000000
136.0000000000,  53.0000000000
136.0000000000,  58.0000000000
136.0000000000,  61.0000000000
136.0000000000,  70.0000000000
137.0000000000,  51.0000000000
137.0000000000,  61.0000000000
137.0000000000,  67.0000000000
137.0000000000,  70.0000000000
137.3333300000,  72.0000000000
137.6666700000,  70.0000000000
138.0000000000,  44.0000000000
138.0000000000,  68.0000000000
138.0000000000,  77.0000000000
138.5000000000,  69.0000000000
139.0000000000,  56.0000000000
139.0000000000,  60.0000000000
139.0000000000,  66.0000000000
139.0000000000,  68.0000000000
139.5000000000,  69.0000000000
139.5000000000,  72.0000000000
140.0000000000,  56.0000000000
140.0000000000,  60.0000000000
140.0000000000,  66.0000000000
140.0000000000,  68.0000000000
140.0000000000,  77.0000000000
140.5000000000,  66.0000000000
140.5000000000,  72.0000000000
141.0000000000,  49.0000000000
141.0000000000,  66.0000000000
141.0000000000,  72.0000000000
141.7500000000,  65.0000000000
141.7500000000,  73.0000000000
142.0000000000,  56.0000000000
142.0000000000,  61.0000000000
142.0000000000,  65.0000000000
142.0000000000,  73.0000000000
143.0000000000,  55.0000000000
143.0000000000,  65.0000000000
143.0000000000,  71.0000000000
143.0000000000,  73.0000000000
143.3333300000,  75.0000000000
143.6666700000,  73.0000000000
144.0000000000,  48.0000000000
144.0000000000,  72.0000000000
144.0000000000,  80.0000000000
144.5000000000,  73.0000000000
145.0000000000,  60.0000000000
145.0000000000,  67.0000000000
145.0000000000,  70.0000000000
145.0000000000,  72.0000000000
145.5000000000,  73.0000000000
145.5000000000,  76.0000000000
146.0000000000,  60.0000000000
146.0000000000,  67.0000000000
146.0000000000,  70.0000000000
146.0000000000,  72.0000000000
146.0000000000,  80.0000000000
146.5000000000,  70.0000000000
146.5000000000,  76.0000000000
147.0000000000,  53.0000000000
147.0000000000,  70.0000000000
147.0000000000,  76.0000000000
147.7500000000,  69.0000000000
147.7500000000,  77.0000000000
148.0000000000,  60.0000000000
148.0000000000,  65.0000000000
148.0000000000,  69.0000000000
148.0000000000,  77.0000000000
149.0000000000,  53.0000000000
149.0000000000,  60.0000000000
149.0000000000,  69.0000000000
149.0000000000,  77.0000000000
149.0000000000,  89.0000000000
150.0000000000,  41.0000000000
150.0000000000,  80.0000000000
150.0000000000,  92.0000000000
150.7500000000,  78.0000000000
150.7500000000,  90.0000000000
151.0000000000,  60.0000000000
151.0000000000,  63.0000000000
151.0000000000,  69.0000000000
151.0000000000,  72.0000000000
151.0000000000,  78.0000000000
151.0000000000,  90.0000000000
152.0000000000,  53.0000000000
152.0000000000,  60.0000000000
152.0000000000,  63.0000000000
152.0000000000,  69.0000000000
153.0000000000,  46.0000000000
153.0000000000,  70.0000000000
154.0000000000,  53.0000000000
154.0000000000,  61.0000000000
occurrence5
203.8750000000,  73.0000000000
204.0000000000,  41.0000000000
204.0000000000,  63.0000000000
205.0000000000,  53.0000000000
205.0000000000,  60.0000000000
205.5000000000,  66.0000000000
205.5000000000,  69.0000000000
206.0000000000,  53.0000000000
206.0000000000,  60.0000000000
206.0000000000,  65.0000000000
206.0000000000,  73.0000000000
206.5000000000,  63.0000000000
206.5000000000,  69.0000000000
207.0000000000,  46.0000000000
207.0000000000,  63.0000000000
207.0000000000,  69.0000000000
207.7500000000,  61.0000000000
207.7500000000,  70.0000000000
208.0000000000,  53.0000000000
208.0000000000,  58.0000000000
208.0000000000,  61.0000000000
208.0000000000,  70.0000000000
209.0000000000,  51.0000000000
209.0000000000,  61.0000000000
209.0000000000,  67.0000000000
209.0000000000,  70.0000000000
210.0000000000,  44.0000000000
210.0000000000,  68.0000000000
210.0000000000,  77.0000000000
211.0000000000,  56.0000000000
211.0000000000,  66.0000000000
211.5000000000,  69.0000000000
211.5000000000,  72.0000000000
212.0000000000,  56.0000000000
212.0000000000,  66.0000000000
212.0000000000,  68.0000000000
212.0000000000,  77.0000000000
212.5000000000,  66.0000000000
212.5000000000,  72.0000000000
213.0000000000,  49.0000000000
213.0000000000,  66.0000000000
213.0000000000,  72.0000000000
213.7500000000,  65.0000000000
213.7500000000,  73.0000000000
214.0000000000,  56.0000000000
214.0000000000,  61.0000000000
214.0000000000,  65.0000000000
214.0000000000,  73.0000000000
215.0000000000,  55.0000000000
215.0000000000,  65.0000000000
215.0000000000,  71.0000000000
215.0000000000,  73.0000000000
216.0000000000,  48.0000000000
216.0000000000,  72.0000000000
216.0000000000,  80.0000000000
217.0000000000,  60.0000000000
217.0000000000,  70.0000000000
217.5000000000,  73.0000000000
217.5000000000,  76.0000000000
218.0000000000,  60.0000000000
218.0000000000,  70.0000000000
218.0000000000,  72.0000000000
218.0000000000,  80.0000000000
218.5000000000,  70.0000000000
218.5000000000,  76.0000000000
219.0000000000,  53.0000000000
219.0000000000,  70.0000000000
219.0000000000,  76.0000000000
219.7500000000,  69.0000000000
219.7500000000,  77.0000000000
220.0000000000,  60.0000000000
220.0000000000,  65.0000000000
220.0000000000,  69.0000000000
220.0000000000,  77.0000000000
221.0000000000,  60.0000000000
221.0000000000,  69.0000000000
221.0000000000,  77.0000000000
221.0000000000,  89.0000000000
222.0000000000,  41.0000000000
222.7500000000,  78.0000000000
222.7500000000,  90.0000000000
223.0000000000,  60.0000000000
223.0000000000,  63.0000000000
223.0000000000,  69.0000000000
223.0000000000,  78.0000000000
223.0000000000,  90.0000000000
224.0000000000,  63.0000000000
224.0000000000,  69.0000000000
224.0000000000,  72.0000000000
225.0000000000,  46.0000000000
225.0000000000,  72.0000000000
226.0000000000,  53.0000000000
226.0000000000,  61.0000000000
226.5000000000,  70.0000000000
occurrence6
228.0000000000,  46.0000000000
228.0000000000,  65.0000000000
228.0000000000,  73.0000000000
228.5000000000,  66.0000000000
229.0000000000,  53.0000000000
229.0000000000,  60.0000000000
229.0000000000,  63.0000000000
229.0000000000,  65.0000000000
229.5000000000,  66.0000000000
229.5000000000,  69.0000000000
230.0000000000,  53.0000000000
230.0000000000,  60.0000000000
230.0000000000,  63.0000000000
230.0000000000,  65.0000000000
230.0000000000,  73.0000000000
230.5000000000,  63.0000000000
230.5000000000,  69.0000000000
231.0000000000,  46.0000000000
231.0000000000,  63.0000000000
231.0000000000,  69.0000000000
231.7500000000,  61.0000000000
231.7500000000,  70.0000000000
232.0000000000,  53.0000000000
232.0000000000,  58.0000000000
232.0000000000,  61.0000000000
232.0000000000,  70.0000000000
233.0000000000,  51.0000000000
233.0000000000,  61.0000000000
233.0000000000,  67.0000000000
233.0000000000,  70.0000000000
233.3333300000,  72.0000000000
233.6666700000,  70.0000000000
234.0000000000,  44.0000000000
234.0000000000,  68.0000000000
234.0000000000,  77.0000000000
234.5000000000,  69.0000000000
235.0000000000,  56.0000000000
235.0000000000,  60.0000000000
235.0000000000,  66.0000000000
235.0000000000,  68.0000000000
235.5000000000,  69.0000000000
235.5000000000,  72.0000000000
236.0000000000,  56.0000000000
236.0000000000,  60.0000000000
236.0000000000,  66.0000000000
236.0000000000,  68.0000000000
236.0000000000,  77.0000000000
236.5000000000,  66.0000000000
236.5000000000,  72.0000000000
237.0000000000,  49.0000000000
237.0000000000,  66.0000000000
237.0000000000,  72.0000000000
237.7500000000,  65.0000000000
237.7500000000,  73.0000000000
238.0000000000,  56.0000000000
238.0000000000,  61.0000000000
238.0000000000,  65.0000000000
238.0000000000,  73.0000000000
239.0000000000,  55.0000000000
239.0000000000,  65.0000000000
239.0000000000,  71.0000000000
239.0000000000,  73.0000000000
239.3333300000,  75.0000000000
239.6666700000,  73.0000000000
240.0000000000,  48.0000000000
240.0000000000,  72.0000000000
240.0000000000,  80.0000000000
240.5000000000,  73.0000000000
241.0000000000,  60.0000000000
241.0000000000,  67.0000000000
241.0000000000,  70.0000000000
241.0000000000,  72.0000000000
241.5000000000,  73.0000000000
241.5000000000,  76.0000000000
242.0000000000,  60.0000000000
242.0000000000,  67.0000000000
242.0000000000,  70.0000000000
242.0000000000,  72.0000000000
242.0000000000,  80.0000000000
242.5000000000,  70.0000000000
242.5000000000,  76.0000000000
243.0000000000,  53.0000000000
243.0000000000,  70.0000000000
243.0000000000,  76.0000000000
243.7500000000,  68.0000000000
243.7500000000,  77.0000000000
244.0000000000,  60.0000000000
244.0000000000,  65.0000000000
244.0000000000,  68.0000000000
244.0000000000,  77.0000000000
245.0000000000,  53.0000000000
245.0000000000,  60.0000000000
245.0000000000,  69.0000000000
245.0000000000,  77.0000000000
245.0000000000,  89.0000000000
246.0000000000,  41.0000000000
246.0000000000,  80.0000000000
246.0000000000,  92.0000000000
246.7500000000,  78.0000000000
246.7500000000,  90.0000000000
247.0000000000,  60.0000000000
247.0000000000,  63.0000000000
247.0000000000,  69.0000000000
247.0000000000,  72.0000000000
247.0000000000,  78.0000000000
247.0000000000,  90.0000000000
248.0000000000,  53.0000000000
248.0000000000,  60.0000000000
248.0000000000,  63.0000000000
248.0000000000,  69.0000000000
249.0000000000,  46.0000000000
249.0000000000,  70.0000000000
250.0000000000,  53.0000000000
250.0000000000,  61.0000000000
occurrence7
413.8750000000,  73.0000000000
414.0000000000,  41.0000000000
414.0000000000,  63.0000000000
415.0000000000,  53.0000000000
415.0000000000,  60.0000000000
415.5000000000,  66.0000000000
415.5000000000,  69.0000000000
416.0000000000,  53.0000000000
416.0000000000,  60.0000000000
416.0000000000,  65.0000000000
416.0000000000,  73.0000000000
416.5000000000,  63.0000000000
416.5000000000,  69.0000000000
417.0000000000,  46.0000000000
417.0000000000,  63.0000000000
417.0000000000,  69.0000000000
417.7500000000,  61.0000000000
417.7500000000,  70.0000000000
418.0000000000,  53.0000000000
418.0000000000,  58.0000000000
418.0000000000,  61.0000000000
418.0000000000,  70.0000000000
419.0000000000,  51.0000000000
419.0000000000,  61.0000000000
419.0000000000,  67.0000000000
419.0000000000,  70.0000000000
420.0000000000,  44.0000000000
420.0000000000,  68.0000000000
420.0000000000,  77.0000000000
421.0000000000,  56.0000000000
421.0000000000,  66.0000000000
421.5000000000,  69.0000000000
421.5000000000,  72.0000000000
422.0000000000,  56.0000000000
422.0000000000,  66.0000000000
422.0000000000,  68.0000000000
422.0000000000,  77.0000000000
422.5000000000,  66.0000000000
422.5000000000,  72.0000000000
423.0000000000,  49.0000000000
423.0000000000,  66.0000000000
423.0000000000,  72.0000000000
423.7500000000,  65.0000000000
423.7500000000,  73.0000000000
424.0000000000,  56.0000000000
424.0000000000,  61.0000000000
424.0000000000,  65.0000000000
424.0000000000,  73.0000000000
425.0000000000,  55.0000000000
425.0000000000,  65.0000000000
425.0000000000,  71.0000000000
425.0000000000,  73.0000000000
426.0000000000,  48.0000000000
426.0000000000,  72.0000000000
426.0000000000,  80.0000000000
427.0000000000,  60.0000000000
427.0000000000,  70.0000000000
427.5000000000,  73.0000000000
427.5000000000,  76.0000000000
428.0000000000,  60.0000000000
428.0000000000,  70.0000000000
428.0000000000,  72.0000000000
428.0000000000,  80.0000000000
428.5000000000,  70.0000000000
428.5000000000,  76.0000000000
429.0000000000,  53.0000000000
429.0000000000,  70.0000000000
429.0000000000,  76.0000000000
429.7500000000,  69.0000000000
429.7500000000,  77.0000000000
430.0000000000,  60.0000000000
430.0000000000,  65.0000000000
430.0000000000,  69.0000000000
430.0000000000,  77.0000000000
431.0000000000,  60.0000000000
431.0000000000,  69.0000000000
431.0000000000,  77.0000000000
431.0000000000,  89.0000000000
432.0000000000,  41.0000000000
432.7500000000,  78.0000000000
432.7500000000,  90.0000000000
433.0000000000,  60.0000000000
433.0000000000,  63.0000000000
433.0000000000,  69.0000000000
433.0000000000,  78.0000000000
433.0000000000,  90.0000000000
434.0000000000,  63.0000000000
434.0000000000,  69.0000000000
434.0000000000,  72.0000000000
435.0000000000,  46.0000000000
435.0000000000,  72.0000000000
436.0000000000,  53.0000000000
436.0000000000,  61.0000000000
436.5000000000,  70.0000000000
occurrence8
438.0000000000,  46.0000000000
438.0000000000,  65.0000000000
438.0000000000,  73.0000000000
438.5000000000,  66.0000000000
439.0000000000,  53.0000000000
439.0000000000,  63.0000000000
439.0000000000,  65.0000000000
439.5000000000,  66.0000000000
439.5000000000,  69.0000000000
440.0000000000,  53.0000000000
440.0000000000,  63.0000000000
440.0000000000,  65.0000000000
440.0000000000,  73.0000000000
440.5000000000,  63.0000000000
440.5000000000,  69.0000000000
441.0000000000,  46.0000000000
441.0000000000,  63.0000000000
441.0000000000,  69.0000000000
441.7500000000,  61.0000000000
441.7500000000,  70.0000000000
442.0000000000,  53.0000000000
442.0000000000,  58.0000000000
442.0000000000,  61.0000000000
442.0000000000,  70.0000000000
443.0000000000,  51.0000000000
443.0000000000,  61.0000000000
443.0000000000,  67.0000000000
443.0000000000,  70.0000000000
443.3333400000,  72.0000000000
443.6666600000,  70.0000000000
444.0000000000,  44.0000000000
444.0000000000,  68.0000000000
444.0000000000,  77.0000000000
444.5000000000,  69.0000000000
445.0000000000,  56.0000000000
445.0000000000,  60.0000000000
445.0000000000,  66.0000000000
445.0000000000,  68.0000000000
445.5000000000,  69.0000000000
445.5000000000,  72.0000000000
446.0000000000,  56.0000000000
446.0000000000,  60.0000000000
446.0000000000,  66.0000000000
446.0000000000,  68.0000000000
446.0000000000,  77.0000000000
446.5000000000,  66.0000000000
446.5000000000,  72.0000000000
447.0000000000,  49.0000000000
447.0000000000,  66.0000000000
447.0000000000,  72.0000000000
447.7500000000,  65.0000000000
447.7500000000,  73.0000000000
448.0000000000,  56.0000000000
448.0000000000,  61.0000000000
448.0000000000,  65.0000000000
448.0000000000,  73.0000000000
449.0000000000,  55.0000000000
449.0000000000,  65.0000000000
449.0000000000,  71.0000000000
449.0000000000,  73.0000000000
449.3333400000,  75.0000000000
449.6666600000,  73.0000000000
450.0000000000,  48.0000000000
450.0000000000,  72.0000000000
450.0000000000,  80.0000000000
450.5000000000,  73.0000000000
451.0000000000,  60.0000000000
451.0000000000,  67.0000000000
451.0000000000,  70.0000000000
451.0000000000,  72.0000000000
451.5000000000,  73.0000000000
451.5000000000,  76.0000000000
452.0000000000,  60.0000000000
452.0000000000,  67.0000000000
452.0000000000,  70.0000000000
452.0000000000,  72.0000000000
452.0000000000,  80.0000000000
452.5000000000,  70.0000000000
452.5000000000,  76.0000000000
453.0000000000,  53.0000000000
453.0000000000,  70.0000000000
453.0000000000,  76.0000000000
453.7500000000,  69.0000000000
453.7500000000,  77.0000000000
454.0000000000,  60.0000000000
454.0000000000,  65.0000000000
454.0000000000,  69.0000000000
454.0000000000,  77.0000000000
455.0000000000,  53.0000000000
455.0000000000,  60.0000000000
455.0000000000,  69.0000000000
455.0000000000,  77.0000000000
455.0000000000,  89.0000000000
456.0000000000,  41.0000000000
456.0000000000,  80.0000000000
456.0000000000,  92.0000000000
456.7500000000,  78.0000000000
456.7500000000,  90.0000000000
457.0000000000,  60.0000000000
457.0000000000,  63.0000000000
457.0000000000,  69.0000000000
457.0000000000,  72.0000000000
457.0000000000,  78.0000000000
457.0000000000,  90.0000000000
458.0000000000,  53.0000000000
458.0000000000,  60.0000000000
458.0000000000,  63.0000000000
458.0000000000,  69.0000000000
459.0000000000,  46.0000000000
459.0000000000,  70.0000000000
460.0000000000,  53.0000000000
460.0000000000,  61.0000000000
pattern2
occurrence1
60.0000000000,  44.0000000000
60.7500000000,  66.0000000000
60.7500000000,  68.0000000000
61.0000000000,  51.0000000000
61.0000000000,  56.0000000000
61.0000000000,  60.0000000000
61.5000000000,  66.0000000000
61.5000000000,  68.0000000000
62.0000000000,  51.0000000000
62.0000000000,  56.0000000000
62.0000000000,  60.0000000000
62.0000000000,  75.0000000000
63.0000000000,  37.0000000000
63.0000000000,  70.0000000000
63.7500000000,  65.0000000000
63.7500000000,  68.0000000000
64.0000000000,  53.0000000000
64.0000000000,  56.0000000000
64.0000000000,  61.0000000000
64.5000000000,  65.0000000000
64.5000000000,  68.0000000000
65.0000000000,  53.0000000000
65.0000000000,  56.0000000000
65.0000000000,  61.0000000000
65.0000000000,  77.0000000000
66.0000000000,  44.0000000000
66.0000000000,  70.0000000000
66.7500000000,  66.0000000000
66.7500000000,  68.0000000000
67.0000000000,  51.0000000000
67.0000000000,  56.0000000000
67.0000000000,  60.0000000000
67.5000000000,  66.0000000000
67.5000000000,  68.0000000000
68.0000000000,  51.0000000000
68.0000000000,  56.0000000000
68.0000000000,  60.0000000000
68.0000000000,  78.0000000000
69.0000000000,  49.0000000000
69.0000000000,  82.0000000000
70.0000000000,  56.0000000000
70.0000000000,  59.0000000000
70.0000000000,  65.0000000000
70.7500000000,  80.0000000000
71.0000000000,  50.0000000000
71.0000000000,  71.0000000000
71.7500000000,  80.0000000000
72.0000000000,  51.0000000000
72.0000000000,  70.0000000000
72.8750000000,  80.0000000000
73.0000000000,  54.0000000000
73.0000000000,  58.0000000000
73.0000000000,  63.0000000000
73.0000000000,  70.0000000000
73.8750000000,  80.0000000000
74.0000000000,  42.0000000000
74.0000000000,  70.0000000000
74.8750000000,  78.0000000000
75.0000000000,  44.0000000000
75.0000000000,  69.0000000000
75.8750000000,  78.0000000000
76.0000000000,  53.0000000000
76.0000000000,  61.0000000000
76.0000000000,  68.0000000000
76.8750000000,  78.0000000000
77.0000000000,  53.0000000000
77.0000000000,  61.0000000000
77.0000000000,  68.0000000000
77.8750000000,  77.0000000000
78.0000000000,  44.0000000000
78.0000000000,  67.0000000000
78.8750000000,  77.0000000000
79.0000000000,  51.0000000000
79.0000000000,  56.0000000000
79.0000000000,  60.0000000000
79.0000000000,  66.0000000000
79.8750000000,  77.0000000000
80.0000000000,  51.0000000000
80.0000000000,  56.0000000000
80.0000000000,  60.0000000000
80.0000000000,  66.0000000000
80.8750000000,  75.0000000000
81.0000000000,  49.0000000000
81.0000000000,  65.0000000000
81.8750000000,  75.0000000000
82.0000000000,  56.0000000000
82.0000000000,  61.0000000000
82.0000000000,  65.0000000000
82.0000000000,  73.0000000000
82.3333360000,  75.0000000000
82.6666640000,  73.0000000000
83.0000000000,  43.0000000000
83.0000000000,  64.0000000000
83.0000000000,  72.0000000000
83.8750000000,  70.0000000000
84.0000000000,  44.0000000000
84.0000000000,  60.0000000000
84.0000000000,  70.0000000000
84.7500000000,  66.0000000000
84.7500000000,  68.0000000000
85.0000000000,  51.0000000000
85.0000000000,  56.0000000000
85.0000000000,  60.0000000000
85.5000000000,  66.0000000000
85.5000000000,  68.0000000000
86.0000000000,  51.0000000000
86.0000000000,  56.0000000000
86.0000000000,  60.0000000000
86.0000000000,  75.0000000000
87.0000000000,  37.0000000000
87.0000000000,  70.0000000000
87.7500000000,  65.0000000000
87.7500000000,  68.0000000000
88.0000000000,  53.0000000000
88.0000000000,  56.0000000000
88.0000000000,  61.0000000000
88.5000000000,  65.0000000000
88.5000000000,  68.0000000000
89.0000000000,  53.0000000000
89.0000000000,  56.0000000000
89.0000000000,  61.0000000000
89.0000000000,  77.0000000000
90.0000000000,  44.0000000000
90.0000000000,  70.0000000000
90.7500000000,  66.0000000000
90.7500000000,  68.0000000000
91.0000000000,  51.0000000000
91.0000000000,  56.0000000000
91.0000000000,  60.0000000000
91.5000000000,  66.0000000000
